stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,p1_1,p2_1,p3_1,p4_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,wm_1,nc_1,mutC_1
140,RANDOM,0,{2: 'D'},{2: 0},111.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,112.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
141,RANDOM,0,{2: 'D'},{2: 0},112.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,114.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
142,RANDOM,0,{2: 'D'},{2: 0},114.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,115.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
143,RANDOM,0,{2: 'C'},{2: 0},115.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,117.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
144,RANDOM,0,{2: 'C'},{2: 0},117.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,115.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
145,RANDOM,0,{2: 'C'},{2: 0},115.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,113.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
146,RANDOM,0,{2: 'D'},{2: 0},113.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,115.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
147,RANDOM,0,{2: 'D'},{2: 0},115.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,116.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
148,RANDOM,0,{2: 'C'},{2: 0},116.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,114.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
149,RANDOM,0,{2: 'D'},{2: 0},114.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,115.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
150,RANDOM,0,{2: 'D'},{2: 0},115.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,116.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
151,RANDOM,0,{2: 'D'},{2: 0},116.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,117.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
152,RANDOM,0,{2: 'C'},{2: 0},117.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,115.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
153,RANDOM,0,{2: 'C'},{2: 0},115.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,113.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
154,RANDOM,0,{2: 'D'},{2: 0},113.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,114.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
155,RANDOM,0,{2: 'C'},{2: 0},114.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,112.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
156,RANDOM,0,{2: 'C'},{2: 0},112.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,113.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
157,RANDOM,0,{2: 'D'},{2: 0},113.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,115.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
158,RANDOM,0,{2: 'D'},{2: 0},115.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,116.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
159,RANDOM,0,{2: 'C'},{2: 0},116.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,114.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
160,RANDOM,0,{2: 'C'},{2: 0},114.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,112.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
161,RANDOM,0,{2: 'D'},{2: 0},112.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,113.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
162,RANDOM,0,{2: 'C'},{2: 0},113.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,115.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
163,RANDOM,0,{2: 'D'},{2: 0},115.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,117.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
164,RANDOM,0,{2: 'C'},{2: 0},117.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,115.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
165,RANDOM,0,{2: 'D'},{2: 0},115.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,116.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
166,RANDOM,0,{2: 'C'},{2: 0},116.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,117.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
167,RANDOM,0,{2: 'C'},{2: 0},117.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,115.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
168,RANDOM,0,{2: 'D'},{2: 0},115.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,116.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
169,RANDOM,0,{2: 'D'},{2: 0},116.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,118.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
170,RANDOM,0,{2: 'D'},{2: 0},118.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,119.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
171,RANDOM,0,{2: 'D'},{2: 0},119.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,120.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
172,RANDOM,0,{2: 'C'},{2: 0},120.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,122.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
173,RANDOM,0,{2: 'C'},{2: 0},122.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,123.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
174,RANDOM,0,{2: 'C'},{2: 0},123.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,125.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
175,RANDOM,0,{2: 'D'},{2: 0},125.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,126.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
176,RANDOM,0,{2: 'D'},{2: 0},126.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,128.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
177,RANDOM,0,{2: 'C'},{2: 0},128.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,129.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
178,RANDOM,0,{2: 'D'},{2: 0},129.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,131.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
179,RANDOM,0,{2: 'D'},{2: 0},131.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,132.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
180,RANDOM,0,{2: 'D'},{2: 0},132.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,134.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
181,RANDOM,0,{2: 'C'},{2: 0},134.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,132.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
182,RANDOM,0,{2: 'C'},{2: 0},132.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,130.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
183,RANDOM,0,{2: 'C'},{2: 0},130.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,128.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
184,RANDOM,0,{2: 'C'},{2: 0},128.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,130.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
185,RANDOM,0,{2: 'C'},{2: 0},130.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,131.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
186,RANDOM,0,{2: 'D'},{2: 0},131.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,133.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
187,RANDOM,0,{2: 'D'},{2: 0},133.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,135.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
188,RANDOM,0,{2: 'C'},{2: 0},135.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,133.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
189,RANDOM,0,{2: 'D'},{2: 0},133.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,135.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
190,RANDOM,0,{2: 'C'},{2: 0},135.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,133.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
191,RANDOM,0,{2: 'C'},{2: 0},133.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,135.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
192,RANDOM,0,{2: 'D'},{2: 0},135.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,137.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
193,RANDOM,0,{2: 'D'},{2: 0},137.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,138.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
194,RANDOM,0,{2: 'D'},{2: 0},138.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,139.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
195,RANDOM,0,{2: 'D'},{2: 0},139.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,140.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
196,RANDOM,0,{2: 'D'},{2: 0},140.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,141.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
197,RANDOM,0,{2: 'D'},{2: 0},141.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,142.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
198,RANDOM,0,{2: 'C'},{2: 0},142.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,140.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
199,RANDOM,0,{2: 'D'},{2: 0},140.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,141.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
200,RANDOM,0,{2: 'D'},{2: 0},141.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,143.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
201,RANDOM,0,{2: 'D'},{2: 0},143.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,145.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
202,RANDOM,0,{2: 'C'},{2: 0},145.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,143.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
203,RANDOM,0,{2: 'C'},{2: 0},143.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,141.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
204,RANDOM,0,{2: 'D'},{2: 0},141.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,142.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
205,RANDOM,0,{2: 'C'},{2: 0},142.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,143.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
206,RANDOM,0,{2: 'C'},{2: 0},143.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,145.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
207,RANDOM,0,{2: 'D'},{2: 0},145.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,146.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
208,RANDOM,0,{2: 'C'},{2: 0},146.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,144.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
209,RANDOM,0,{2: 'C'},{2: 0},144.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,142.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
210,RANDOM,0,{2: 'C'},{2: 0},142.0,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,140.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'D']}",1,0
211,RANDOM,0,{2: 'C'},{2: 0},140.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,141.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
212,RANDOM,0,{2: 'C'},{2: 0},141.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,139.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
213,RANDOM,0,{2: 'D'},{2: 0},139.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,140.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'D']}",0,0
214,RANDOM,0,{2: 'C'},{2: 0},140.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,142.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'D', 'C']}",1,1
215,RANDOM,0,{2: 'D'},{2: 0},142.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,144.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
216,RANDOM,0,{2: 'D'},{2: 0},144.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,145.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
217,RANDOM,0,{2: 'D'},{2: 0},145.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,147.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
218,RANDOM,0,{2: 'C'},{2: 0},147.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,148.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
219,RANDOM,0,{2: 'C'},{2: 0},148.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,150.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
220,RANDOM,0,{2: 'C'},{2: 0},150.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,151.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
221,RANDOM,0,{2: 'D'},{2: 0},151.5,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,152.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
222,RANDOM,0,{2: 'C'},{2: 0},152.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,154.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
223,RANDOM,0,{2: 'D'},{2: 0},154.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,156.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'C']}",0,0
224,RANDOM,0,{2: 'D'},{2: 0},156.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,157.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
225,RANDOM,0,{2: 'C'},{2: 0},157.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,158.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
226,RANDOM,0,{2: 'C'},{2: 0},158.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,160.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
227,RANDOM,0,{2: 'D'},{2: 0},160.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,162.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
228,RANDOM,0,{2: 'C'},{2: 0},162.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,163.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
229,RANDOM,0,{2: 'C'},{2: 0},163.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,165.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
230,RANDOM,0,{2: 'D'},{2: 0},165.0,['D'],0,1,"{2: ['D', 'D']}",0,None,None,None,166.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
231,RANDOM,0,{2: 'C'},{2: 0},166.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,167.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
232,RANDOM,0,{2: 'C'},{2: 0},167.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,169.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
233,RANDOM,0,{2: 'D'},{2: 0},169.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,171.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
234,RANDOM,0,{2: 'C'},{2: 0},171.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,172.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
235,RANDOM,0,{2: 'D'},{2: 0},172.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,174.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
236,RANDOM,0,{2: 'D'},{2: 0},174.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,176.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
237,RANDOM,0,{2: 'D'},{2: 0},176.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,178.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
238,RANDOM,0,{2: 'C'},{2: 0},178.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,180.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
239,RANDOM,0,{2: 'D'},{2: 0},180.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,182.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
240,RANDOM,0,{2: 'C'},{2: 0},182.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,183.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
241,RANDOM,0,{2: 'D'},{2: 0},183.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,185.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
242,RANDOM,0,{2: 'C'},{2: 0},185.5,['C'],1,0,"{2: ['C', 'D']}",0,None,None,None,183.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'D']}",1,0
243,RANDOM,0,{2: 'C'},{2: 0},183.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,185.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
244,RANDOM,0,{2: 'C'},{2: 0},185.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,186.5,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'C']}",1,1
245,RANDOM,0,{2: 'D'},{2: 0},186.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,188.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
246,RANDOM,0,{2: 'C'},{2: 0},188.5,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,190.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
247,RANDOM,0,{2: 'D'},{2: 0},190.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,192.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
248,RANDOM,0,{2: 'D'},{2: 0},192.0,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,194.0,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
249,RANDOM,0,{2: 'C'},{2: 0},194.0,['C'],1,0,"{2: ['C', 'C']}",0,None,None,None,195.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
250,RANDOM,0,{2: 'D'},{2: 0},195.5,['D'],0,1,"{2: ['D', 'C']}",0,None,None,None,197.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'C']}",0,0
stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,p1_1,p2_1,p3_1,p4_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,wm_1,nc_1,mutC_1
True,VPP,6,{2: 'D'},{2: 0.51},0,['D'],0,1,"{2: ['D', 'D']}",0.51,None,None,None,1,None,None,None,2,None,None,None,0.01,{2: ['D']},0,0
stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,p1_1,p2_1,p3_1,p4_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,wm_1,nc_1,mutC_1
True,VPP,6,{2: 'D'},{2: 0.51},0,['D'],0,1,"{2: ['D', 'D']}",0.51,None,None,None,1,None,None,None,2,None,None,None,0.01,{2: ['D']},0,0
2,VPP,6,{2: 'C'},{2: 0.495},1,['C'],1,0,"{2: ['C', 'C']}",0.495,None,None,None,2.5,None,None,None,1,None,None,None,0.01,"{2: ['D', 'C']}",1,1
3,VPP,6,{2: 'C'},{2: 0.48},2.5,['C'],1,0,"{2: ['C', 'C']}",0.48,None,None,None,4.0,None,None,None,1,None,None,None,0.01,"{2: ['D', 'C', 'C']}",1,1
4,VPP,6,{2: 'C'},{2: 0.42},4.0,['C'],1,0,"{2: ['C', 'C']}",0.42,None,None,None,5.5,None,None,None,1,None,None,None,0.04,"{2: ['C', 'C', 'C']}",1,1
5,VPP,6,{2: 'D'},{2: 0.45999999999999996},5.5,['D'],0,1,"{2: ['D', 'D']}",0.45999999999999996,None,None,None,6.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'C', 'D']}",0,0
stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,p1_1,p2_1,p3_1,p4_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,wm_1,nc_1,mutC_1
True,VPP,6,{2: 'C'},{2: 0.485},0,['C'],1,0,"{2: ['C', 'C']}",0.485,None,None,None,1.5,None,None,None,1,None,None,None,0.01,{2: ['C']},1,1
stepcount_1,strategy_1,strat code_1,move_1,probabilities_1,utility_1,common_move_1,number_coop_1,number_defect_1,outcomes_1,p1_1,p2_1,p3_1,p4_1,u1_1,u2_1,u3_1,u4_1,m1_1,m2_1,m3_1,m4_1,uv_1,wm_1,nc_1,mutC_1
True,VPP,6,{2: 'D'},{2: 0.51},0,['D'],0,1,"{2: ['D', 'D']}",0.51,None,None,None,1,None,None,None,2,None,None,None,0.01,{2: ['D']},0,0
2,VPP,6,{2: 'C'},{2: 0.495},1,['C'],1,0,"{2: ['C', 'C']}",0.495,None,None,None,2.5,None,None,None,1,None,None,None,0.01,"{2: ['D', 'C']}",1,1
3,VPP,6,{2: 'D'},{2: 0.505},2.5,['D'],0,1,"{2: ['D', 'D']}",0.505,None,None,None,3.5,None,None,None,2,None,None,None,0.01,"{2: ['D', 'C', 'D']}",0,0
4,VPP,6,{2: 'D'},{2: 0.425},3.5,['D'],0,1,"{2: ['D', 'C']}",0.425,None,None,None,5.5,None,None,None,2,None,None,None,0.04,"{2: ['C', 'D', 'C']}",0,0
5,VPP,6,{2: 'D'},{2: 0.46499999999999997},5.5,['D'],0,1,"{2: ['D', 'D']}",0.46499999999999997,None,None,None,6.5,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
6,VPP,6,{2: 'C'},{2: 0.40499999999999997},6.5,['C'],1,0,"{2: ['C', 'C']}",0.40499999999999997,None,None,None,8.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'C']}",1,1
7,VPP,6,{2: 'D'},{2: 0.44499999999999995},8.0,['D'],0,1,"{2: ['D', 'D']}",0.44499999999999995,None,None,None,9.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'C', 'D']}",0,0
8,VPP,6,{2: 'C'},{2: 0.5249999999999999},9.0,['C'],1,0,"{2: ['C', 'D']}",0.5249999999999999,None,None,None,7.0,None,None,None,1,None,None,None,0.04,"{2: ['C', 'D', 'D']}",1,0
9,VPP,6,{2: 'D'},{2: 0.565},7.0,['D'],0,1,"{2: ['D', 'D']}",0.565,None,None,None,8.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
10,VPP,6,{2: 'D'},{2: 0.605},8.0,['D'],0,1,"{2: ['D', 'D']}",0.605,None,None,None,9.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'D']}",0,0
11,VPP,6,{2: 'D'},{2: 0.525},9.0,['D'],0,1,"{2: ['D', 'C']}",0.525,None,None,None,11.0,None,None,None,2,None,None,None,0.04,"{2: ['D', 'D', 'C']}",0,0
12,VPP,6,{2: 'C'},{2: 0.605},11.0,['C'],1,0,"{2: ['C', 'D']}",0.605,None,None,None,9.0,None,None,None,1,None,None,None,0.04,"{2: ['D', 'C', 'D']}",1,0
