n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
2,230,0.003998279571533203,1,1,1,1
2,231,0.003998279571533203,1,1,1,1
2,232,0.0039997100830078125,1,1,1,1
2,233,0.0,2,0,2,0
2,234,0.0,1,1,1,1
2,235,0.003974437713623047,1,1,1,1
2,236,0.003993988037109375,1,1,1,1
2,237,0.00399017333984375,2,0,2,0
2,238,0.003993511199951172,1,1,1,1
2,239,0.0,2,0,2,0
2,240,0.0,2,0,2,0
2,241,0.0,1,1,1,1
2,242,0.0,1,1,1,1
2,243,0.004000186920166016,2,0,2,0
2,244,0.003998756408691406,2,0,2,0
2,245,0.007993936538696289,2,0,2,0
2,246,0.003993988037109375,2,0,2,0
2,247,0.0040013790130615234,2,0,2,0
2,248,0.003999471664428711,2,0,2,0
2,249,0.00400233268737793,2,0,2,0
2,250,0.003998279571533203,1,1,1,1
n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
2,1,0.005998849868774414,1,1,1,1
n agents,stepcount,steptime,cooperating,defecting,coop total,defect total
2,1,0.0029973983764648438,2,0,2,0
2,2,0.0019986629486083984,0,2,0,2
2,3,0.0019991397857666016,2,0,2,0
2,4,0.0,0,2,0,2
2,5,0.003998517990112305,1,1,1,1
2,6,0.003997087478637695,0,2,0,2
2,7,0.0049932003021240234,2,0,2,0
2,8,0.001999378204345703,2,0,2,0
2,9,0.0020020008087158203,2,0,2,0
2,10,0.001975536346435547,1,1,1,1
2,11,0.0019991397857666016,2,0,2,0
2,12,0.001999378204345703,2,0,2,0
2,13,0.0019969940185546875,2,0,2,0
2,14,0.001993417739868164,2,0,2,0
2,15,0.0029745101928710938,1,1,1,1
2,16,0.003995418548583984,1,1,1,1
2,17,0.0029981136322021484,1,1,1,1
2,18,0.002992391586303711,1,1,1,1
2,19,0.001998424530029297,1,1,1,1
2,20,0.003991365432739258,2,0,2,0
2,21,0.0009992122650146484,1,1,1,1
2,22,0.0019979476928710938,1,1,1,1
2,23,0.001999378204345703,0,2,0,2
2,24,0.0049970149993896484,2,0,2,0
2,25,0.0030014514923095703,1,1,1,1
2,26,0.0029964447021484375,2,0,2,0
2,27,0.0029981136322021484,1,1,1,1
2,28,0.0019986629486083984,0,2,0,2
2,29,0.004009723663330078,2,0,2,0
2,30,0.003992557525634766,0,2,0,2
2,31,0.002997159957885742,2,0,2,0
2,32,0.003998517990112305,2,0,2,0
2,33,0.001994609832763672,2,0,2,0
2,34,0.003995180130004883,2,0,2,0
2,35,0.001997232437133789,1,1,1,1
2,36,0.0019936561584472656,2,0,2,0
2,37,0.0029959678649902344,1,1,1,1
2,38,0.0019998550415039062,1,1,1,1
2,39,0.001994609832763672,1,1,1,1
2,40,0.0039980411529541016,0,2,0,2
2,41,0.0010001659393310547,2,0,2,0
2,42,0.002000570297241211,1,1,1,1
2,43,0.003992557525634766,2,0,2,0
2,44,0.003992319107055664,0,2,0,2
2,45,0.0029778480529785156,1,1,1,1
2,46,0.003000020980834961,2,0,2,0
2,47,0.0019991397857666016,0,2,0,2
2,48,0.0029973983764648438,1,1,1,1
2,49,0.0019969940185546875,1,1,1,1
2,50,0.003000974655151367,1,1,1,1
2,51,0.0019989013671875,2,0,2,0
2,52,0.002997159957885742,2,0,2,0
2,53,0.003992557525634766,2,0,2,0
2,54,0.003996133804321289,1,1,1,1
2,55,0.0030002593994140625,1,1,1,1
2,56,0.003991603851318359,1,1,1,1
2,57,0.003992557525634766,2,0,2,0
2,58,0.0019986629486083984,2,0,2,0
2,59,0.0019996166229248047,1,1,1,1
2,60,0.0020008087158203125,2,0,2,0
2,61,0.001998424530029297,2,0,2,0
2,62,0.0019981861114501953,0,2,0,2
2,63,0.0019752979278564453,1,1,1,1
2,64,0.001998424530029297,1,1,1,1
2,65,0.0039920806884765625,1,1,1,1
2,66,0.003993034362792969,2,0,2,0
2,67,0.0059964656829833984,0,2,0,2
2,68,0.0029976367950439453,1,1,1,1
2,69,0.0019998550415039062,0,2,0,2
2,70,0.0019981861114501953,1,1,1,1
2,71,0.003000497817993164,1,1,1,1
2,72,0.001996278762817383,0,2,0,2
2,73,0.0019958019256591797,0,2,0,2
2,74,0.0039920806884765625,1,1,1,1
2,75,0.003996849060058594,1,1,1,1
2,76,0.0039958953857421875,1,1,1,1
2,77,0.0030014514923095703,1,1,1,1
2,78,0.00400233268737793,1,1,1,1
2,79,0.00399327278137207,0,2,0,2
2,80,0.002995014190673828,1,1,1,1
2,81,0.0019998550415039062,0,2,0,2
2,82,0.002998828887939453,1,1,1,1
2,83,0.0019991397857666016,1,1,1,1
2,84,0.003003835678100586,1,1,1,1
2,85,0.003992557525634766,1,1,1,1
2,86,0.00399327278137207,2,0,2,0
2,87,0.003997087478637695,1,1,1,1
2,88,0.0029964447021484375,1,1,1,1
2,89,0.003993034362792969,0,2,0,2
2,90,0.003998279571533203,1,1,1,1
2,91,0.002000570297241211,1,1,1,1
2,92,0.003996849060058594,1,1,1,1
2,93,0.0019965171813964844,0,2,0,2
2,94,0.001976490020751953,0,2,0,2
2,95,0.03992271423339844,1,1,1,1
2,96,0.005992889404296875,1,1,1,1
2,97,0.001994609832763672,1,1,1,1
2,98,0.003992319107055664,0,2,0,2
2,99,0.003997087478637695,0,2,0,2
2,100,0.0029761791229248047,1,1,1,1
2,101,0.0010001659393310547,1,1,1,1
2,102,0.001993894577026367,1,1,1,1
2,103,0.0019991397857666016,1,1,1,1
2,104,0.0019845962524414062,1,1,1,1
2,105,0.0019965171813964844,0,2,0,2
2,106,0.001973867416381836,1,1,1,1
2,107,0.00400090217590332,0,2,0,2
2,108,0.001999378204345703,1,1,1,1
2,109,0.001998424530029297,2,0,2,0
2,110,0.0039920806884765625,0,2,0,2
2,111,0.0019989013671875,2,0,2,0
2,112,0.006996631622314453,1,1,1,1
2,113,0.001999378204345703,0,2,0,2
2,114,0.001999378204345703,1,1,1,1
2,115,0.001994609832763672,2,0,2,0
2,116,0.005995988845825195,1,1,1,1
2,117,0.0019996166229248047,1,1,1,1
2,118,0.00299835205078125,1,1,1,1
2,119,0.0019989013671875,1,1,1,1
2,120,0.0029747486114501953,1,1,1,1
2,121,0.0019996166229248047,1,1,1,1
2,122,0.004998445510864258,2,0,2,0
2,123,0.0019943714141845703,1,1,1,1
2,124,0.00399327278137207,0,2,0,2
2,125,0.001997232437133789,0,2,0,2
2,126,0.0019979476928710938,1,1,1,1
2,127,0.0019969940185546875,1,1,1,1
2,128,0.0019941329956054688,2,0,2,0
2,129,0.001977205276489258,1,1,1,1
2,130,0.003995180130004883,1,1,1,1
2,131,0.004996061325073242,0,2,0,2
2,132,0.002001523971557617,0,2,0,2
2,133,0.0020012855529785156,0,2,0,2
2,134,0.003991603851318359,1,1,1,1
2,135,0.003997087478637695,1,1,1,1
2,136,0.0039975643157958984,1,1,1,1
2,137,0.0029985904693603516,0,2,0,2
2,138,0.002999544143676758,0,2,0,2
2,139,0.001994609832763672,0,2,0,2
2,140,0.003996610641479492,0,2,0,2
2,141,0.001999378204345703,1,1,1,1
2,142,0.003001689910888672,0,2,0,2
2,143,0.0039920806884765625,2,0,2,0
2,144,0.003993511199951172,1,1,1,1
2,145,0.0039975643157958984,1,1,1,1
2,146,0.0049974918365478516,1,1,1,1
