,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,LEARN Performance,MutualCooperations,LEARN Cooperations,moodyLEARN Performance,moodyMutualCooperations,moodyLEARN Cooperations,Model Params
11314,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,257275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11315,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,257475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11316,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,257625,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11317,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,257825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11318,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,258025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11319,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,258225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11320,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,258425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11321,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,258625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11322,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,258825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11323,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,259025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11324,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,259175,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11325,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,259375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11326,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,259575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11327,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,259775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11328,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,259975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11329,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,260175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11330,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,260375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11331,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,260575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11332,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,260775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11333,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,260975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11334,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,261125,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11335,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,261325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11336,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,261525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11337,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,261725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11338,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,261925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11339,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,262125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11340,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,262325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11341,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,262525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11342,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,262675,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11343,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,262875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11344,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,263075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11345,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,263275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11346,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,263475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11347,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,263675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11348,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,263875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11349,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,264075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11350,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,264225,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11351,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,264425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11352,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,264625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11353,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,264825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11354,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,265025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11355,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,265225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11356,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,265425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11357,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,265625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11358,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,265825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11359,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,266025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11360,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,266175,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11361,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,266375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11362,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,266575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11363,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,266775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11364,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,266975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11365,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,267175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11366,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,267375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11367,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,267575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11368,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,267775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11369,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,267975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11370,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,268125,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11371,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,268325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11372,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,268525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11373,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,268725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11374,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,268925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11375,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,269125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11376,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,269325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11377,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,269525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11378,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,269675,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11379,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,269875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11380,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,270075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11381,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,270275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11382,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,270475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11383,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,270675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11384,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,270875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11385,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,271075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11386,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,271275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11387,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,271475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11388,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,271625,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11389,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,271825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11390,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,272025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11391,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,272225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11392,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,272425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11393,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,272625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11394,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,272825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11395,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,273025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11396,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,273175,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11397,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,273375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11398,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,273575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11399,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,273775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11400,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,273975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11401,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,274175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11402,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,274375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11403,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,274575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11404,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,274775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11405,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,274975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11406,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,275175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11407,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,275375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11408,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,275525,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11409,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,275725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11410,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,275925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11411,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,276125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11412,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,276325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11413,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,276525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11414,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,276725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11415,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,276925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11416,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,277125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11417,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,277325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11418,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,277475,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11419,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,277675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11420,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,277875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11421,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,278075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11422,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,278275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11423,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,278475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11424,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,278675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11425,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,278875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11426,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,279075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11427,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,279275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11428,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,279425,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11429,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,279625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11430,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,279825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11431,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,280025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11432,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,280225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11433,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,280425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11434,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,280625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11435,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,280825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11436,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,280975,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11437,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,281175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11438,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,281375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11439,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,281575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11440,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,281775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11441,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,281975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11442,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,282175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11443,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,282375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11444,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,282575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11445,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,282775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11446,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,282975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11447,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,283175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11448,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,283325,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11449,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,283525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11450,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,283725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11451,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,283925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11452,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,284125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11453,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,284325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11454,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,284525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11455,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,284725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11456,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,284875,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11457,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,285075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11458,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,285275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11459,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,285475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11460,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,285675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11461,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,285875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11462,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,286075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11463,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,286275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11464,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,286475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11465,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,286675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11466,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,286825,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11467,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,287025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11468,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,287225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11469,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,287425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11470,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,287625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11471,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,287825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11472,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,288025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11473,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,288225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11474,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,288425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11475,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,288625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11476,56,24,19,2,0,0,0,0,0,0,0,0,0,0,0,288825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11477,59,21,18,1,0,0,0,0,0,0,0,0,0,0,0,289025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11478,55,25,20,1,0,0,0,0,0,0,0,0,0,0,0,289175,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11479,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,289375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11480,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,289575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11481,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,289775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11482,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,289975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11483,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,290175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11484,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,290375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11485,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,290575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11486,56,24,19,1,0,0,0,0,0,0,0,0,0,0,0,290775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11487,57,23,18,2,0,0,0,0,0,0,0,0,0,0,0,290975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11488,55,25,20,2,0,0,0,0,0,0,0,0,0,0,0,291125,50,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11489,58,22,18,1,0,0,0,0,0,0,0,0,0,0,0,291325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11490,55,25,19,1,0,0,0,0,0,0,0,0,0,0,0,291525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11491,56,24,18,2,0,0,0,0,0,0,0,0,0,0,0,291725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
11492,55,25,19,2,0,0,0,0,0,0,0,0,0,0,0,291925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
